time,ax,ay,az,wx,wy,wz
2022-12-08 20:9:05.9040,-0.17,-0.18,-0.49,0.09,-0.08,0.2
2022-12-08 20:9:05.9140,-0.07,-0.18,-0.45,0.09,-0.09,0.13
2022-12-08 20:9:05.9240,0.17,-0.19,-0.45,0.09,-0.09,0.05
2022-12-08 20:9:05.9340,0.17,-0.19,-0.45,0.09,-0.07,-0.04
2022-12-08 20:9:05.9440,0.2,-0.22,-0.58,0.08,-0.04,-0.09
2022-12-08 20:9:05.9540,0.18,-0.31,-0.85,0.07,-0.0,-0.11
2022-12-08 20:9:05.9640,0.18,-0.31,-0.85,0.07,0.03,-0.13
2022-12-08 20:9:05.9740,0.03,-0.32,-0.93,0.09,0.05,-0.12
2022-12-08 20:9:05.9840,0.03,-0.32,-0.93,0.13,0.05,-0.11
2022-12-08 20:9:05.9930,0.0,-0.32,-0.91,0.18,0.06,-0.09
2022-12-08 20:9:06.0040,-0.05,-0.32,-0.92,0.22,0.08,-0.07
2022-12-08 20:9:06.0130,-0.06,-0.26,-1.14,0.24,0.08,-0.06
2022-12-08 20:9:06.0240,-0.04,-0.22,-1.22,0.21,0.1,-0.07
2022-12-08 20:9:06.0330,-0.04,-0.1,-1.47,0.16,0.14,-0.11
2022-12-08 20:9:06.0430,-0.02,-0.04,-1.77,0.1,0.17,-0.14
2022-12-08 20:9:06.0540,0.03,-0.01,-1.77,0.05,0.22,-0.18
2022-12-08 20:9:06.0630,0.04,0.01,-1.86,0.01,0.23,-0.21
2022-12-08 20:9:06.0730,-0.02,0.01,-1.81,-0.02,0.18,-0.23
2022-12-08 20:9:06.0830,-0.16,0.02,-1.6,-0.03,0.12,-0.21
2022-12-08 20:9:06.0930,-0.27,0.04,-1.34,-0.01,0.08,-0.18
2022-12-08 20:9:06.1030,-0.29,0.0,-1.24,0.03,0.06,-0.15
2022-12-08 20:9:06.1130,-0.32,-0.05,-1.04,0.09,0.06,-0.11
2022-12-08 20:9:06.1230,-0.28,0.02,-0.89,0.14,0.08,-0.08
2022-12-08 20:9:06.1330,-0.21,0.03,-0.9,0.17,0.1,-0.05
2022-12-08 20:9:06.1430,-0.12,0.01,-0.83,0.17,0.1,-0.04
2022-12-08 20:9:06.1530,-0.12,0.01,-0.83,0.14,0.06,-0.06
2022-12-08 20:9:06.1630,-0.14,0.0,-0.66,0.1,0.01,-0.08
2022-12-08 20:9:06.1730,-0.19,0.0,-0.13,0.08,-0.01,-0.1
2022-12-08 20:9:06.1830,-0.19,0.0,-0.13,0.08,-0.02,-0.11
2022-12-08 20:9:06.1930,-0.22,-0.07,0.13,0.11,-0.02,-0.08
2022-12-08 20:9:06.2030,-0.39,-0.09,0.53,0.12,-0.03,-0.03
2022-12-08 20:9:06.2130,-0.39,-0.09,0.53,0.12,-0.01,0.01
2022-12-08 20:9:06.2230,-0.41,-0.14,0.73,0.1,-0.03,0.04
2022-12-08 20:9:06.2320,-0.41,-0.14,0.73,0.07,-0.05,0.05
2022-12-08 20:9:06.2420,-0.37,-0.18,0.86,0.02,-0.06,0.06
2022-12-08 20:9:06.2520,-0.33,-0.17,0.94,-0.02,-0.02,0.05
2022-12-08 20:9:06.2620,-0.39,0.12,0.89,-0.04,0.07,0.04
2022-12-08 20:9:06.2720,-0.52,0.24,0.82,-0.05,0.12,-0.0
2022-12-08 20:9:06.2820,-0.52,0.24,0.82,-0.12,0.09,-0.03
2022-12-08 20:9:06.2920,-0.56,0.22,0.79,-0.24,-0.01,-0.06
2022-12-08 20:9:06.3020,-0.56,0.22,0.79,-0.35,-0.12,-0.12
2022-12-08 20:9:06.3120,-0.46,0.2,1.11,-0.41,-0.21,-0.2
2022-12-08 20:9:06.3220,-0.22,0.08,1.58,-0.43,-0.31,-0.32
2022-12-08 20:9:06.3320,-0.14,-0.2,2.24,-0.4,-0.36,-0.41
2022-12-08 20:9:06.3420,-0.1,-0.37,2.75,-0.33,-0.28,-0.42
2022-12-08 20:9:06.3520,-0.07,-0.55,2.78,-0.2,-0.13,-0.36
2022-12-08 20:9:06.3620,-0.09,-0.74,2.68,-0.04,0.02,-0.23
2022-12-08 20:9:06.3720,-0.32,-0.73,2.46,0.12,0.16,-0.06
2022-12-08 20:9:06.3820,-0.45,-0.61,1.47,0.22,0.26,0.08
2022-12-08 20:9:06.3920,-0.45,-0.61,1.47,0.27,0.33,0.2
2022-12-08 20:9:06.4020,-0.29,-0.48,0.84,0.26,0.31,0.25
2022-12-08 20:9:06.4120,-0.05,-0.28,0.46,0.22,0.25,0.24
2022-12-08 20:9:06.4220,0.15,-0.18,0.06,0.15,0.13,0.17
2022-12-08 20:9:06.4310,0.36,-0.11,-0.11,0.06,-0.05,0.06
2022-12-08 20:9:06.4410,0.36,-0.11,-0.11,0.01,-0.24,-0.05
2022-12-08 20:9:06.4510,0.56,-0.24,0.16,0.0,-0.36,-0.13
2022-12-08 20:9:06.4610,0.56,-0.24,0.16,0.03,-0.39,-0.16
2022-12-08 20:9:06.4710,0.72,-0.39,0.2,0.08,-0.34,-0.16
2022-12-08 20:9:06.4810,0.97,-0.46,-0.09,0.12,-0.24,-0.15
2022-12-08 20:9:06.4910,1.04,-0.46,-0.31,0.13,-0.11,-0.16
2022-12-08 20:9:06.5010,1.04,-0.46,-0.31,0.09,0.05,-0.18
2022-12-08 20:9:06.5110,1.03,-0.39,-0.66,0.02,0.2,-0.22
2022-12-08 20:9:06.5210,1.07,-0.32,-0.99,-0.05,0.32,-0.28
2022-12-08 20:9:06.5310,1.12,-0.26,-1.23,-0.1,0.37,-0.34
2022-12-08 20:9:06.5410,1.01,-0.2,-1.34,-0.1,0.35,-0.39
2022-12-08 20:9:06.5510,0.83,-0.15,-1.33,-0.05,0.28,-0.43
2022-12-08 20:9:06.5610,0.59,-0.1,-1.41,0.02,0.21,-0.44
2022-12-08 20:9:06.5710,0.32,-0.07,-1.56,0.08,0.15,-0.43
2022-12-08 20:9:06.5810,0.14,-0.09,-1.74,0.1,0.13,-0.4
2022-12-08 20:9:06.5910,0.03,-0.08,-2.22,0.08,0.14,-0.36
2022-12-08 20:9:06.6010,-0.06,-0.08,-2.22,0.06,0.16,-0.31
2022-12-08 20:9:06.6110,-0.17,-0.03,-2.33,0.03,0.17,-0.25
2022-12-08 20:9:06.6210,-0.18,0.03,-2.3,-0.01,0.15,-0.2
2022-12-08 20:9:06.6310,-0.13,0.11,-2.11,-0.05,0.13,-0.16
2022-12-08 20:9:06.6400,-0.05,0.14,-1.93,-0.08,0.09,-0.15
2022-12-08 20:9:06.6500,-0.01,0.14,-1.67,-0.1,0.04,-0.14
2022-12-08 20:9:06.6600,-0.03,0.18,-1.39,-0.11,-0.01,-0.12
2022-12-08 20:9:06.6700,-0.03,0.18,-1.0781528913974763,-0.09,-0.06,-0.07
2022-12-08 20:9:06.6800,-0.05,0.18,-0.79,-0.03,-0.07,-0.0
2022-12-08 20:9:06.6900,-0.05,0.18,-0.56,0.06,-0.05,0.08
2022-12-08 20:9:06.7000,0.04,0.24,-0.56,0.16,0.01,0.18
2022-12-08 20:9:06.7100,0.07,0.32,-0.57,0.27,0.05,0.26
2022-12-08 20:9:06.7200,0.05,0.42,-0.7,0.35,0.09,0.32
2022-12-08 20:9:06.7300,0.05,0.42,-0.7,0.37,0.11,0.32
2022-12-08 20:9:06.7400,0.12,0.51,-1.09,0.32,0.1,0.32
2022-12-08 20:9:06.7500,0.20118383333086967,0.49,-1.06,0.23,0.05,0.3
2022-12-08 20:9:06.7600,0.2,0.48,-0.88,0.14,-0.02,0.27
2022-12-08 20:9:06.7700,0.19,0.48,-0.88,0.06,-0.11,0.22
2022-12-08 20:9:06.7800,0.17,0.57,-0.21,0.01,-0.15,0.16
2022-12-08 20:9:06.7900,0.17,0.52,0.03,-0.02,-0.16,0.08
2022-12-08 20:9:06.8000,0.030419773980975152,0.55,0.32,-0.06,-0.16,0.04
2022-12-08 20:9:06.8100,0.03,0.5205736626684666,0.51,-0.11,-0.16,0.01
2022-12-08 20:9:06.8190,0.0,0.52,0.51,-0.17,-0.12,0.01
2022-12-08 20:9:06.8290,0.0,0.41,1.1,-0.2,-0.07,0.02
2022-12-08 20:9:06.8390,0.03,0.18,1.5,-0.21,-0.01,0.02
2022-12-08 20:9:06.8490,0.03,0.18,1.5,-0.21,0.03,0.03
2022-12-08 20:9:06.8590,0.18,0.23,2.42,-0.21,0.04,0.07
2022-12-08 20:9:06.8690,0.18,0.23,2.42,-0.19,0.08,0.09
2022-12-08 20:9:06.8790,0.21,0.17,2.71,-0.14,0.13,0.11
2022-12-08 20:9:06.8890,0.09,0.17,2.71,-0.04,0.22,0.16
2022-12-08 20:9:06.8990,-0.08,0.33,2.26,0.08,0.39,0.24
2022-12-08 20:9:06.9090,-0.08,0.33,2.26,0.16,0.5,0.34
2022-12-08 20:9:06.9190,-0.2,0.74,1.62,0.2,0.48,0.41
2022-12-08 20:9:06.9290,-0.01,0.68,1.29,0.16,0.36,0.42
2022-12-08 20:9:06.9390,0.27,0.58,1.2,0.01,0.14,0.34
2022-12-08 20:9:06.9490,0.27,0.58,1.2,-0.23,-0.16,0.15
2022-12-08 20:9:06.9590,0.62,0.04,1.85,-0.47,-0.36,-0.08
Time,0.48,-0.29,1.82,-0.55,-0.37,-0.26
2022-12-08 20:9:06.9840,0.15,-0.8,1.66,-0.44,-0.27,-0.36
2022-12-08 20:9:06.9890,-0.12,-0.79,1.56,-0.24,-0.18,-0.29
2022-12-08 20:9:06.9980,-0.26,-0.68,1.02,-0.02,0.0,-0.1
2022-12-08 20:9:07.0080,-0.26,-0.68,1.02,0.17,0.26,0.12
2022-12-08 20:9:07.0190,-0.39,-0.74,0.0,0.22,0.4,0.27
2022-12-08 20:9:07.0280,-0.56,-0.72,-0.59,0.15,0.43,0.36
2022-12-08 20:9:07.0390,-0.7,-0.38,-0.94,0.01,0.35,0.37
2022-12-08 20:9:07.0480,-0.68,-0.33,-1.1,-0.15,0.15,0.3
2022-12-08 20:9:07.0580,-0.71,-0.27,-0.74,-0.28,-0.12,0.2
2022-12-08 20:9:07.0680,-0.71,-0.27,-0.74,-0.31,-0.33,0.11
2022-12-08 20:9:07.0780,-0.55,-0.36,-0.31,-0.26,-0.44,0.04
2022-12-08 20:9:07.0880,-0.26,-0.56,0.15,-0.15,-0.44,-0.01
2022-12-08 20:9:07.0980,-0.08,-0.84,0.59,-0.06,-0.36,-0.02
2022-12-08 20:9:07.1080,-0.02,-0.86,0.47,0.03,-0.18,0.03
2022-12-08 20:9:07.1180,-0.02,-0.87,0.22,0.09,0.03,0.13
2022-12-08 20:9:07.1280,-0.06,-0.87,0.22,0.13,0.18,0.22
2022-12-08 20:9:07.1380,-0.2,-0.76,-0.02,0.12,0.26,0.28
2022-12-08 20:9:07.1480,-0.19,-0.54,-0.29,0.11,0.29,0.3
2022-12-08 20:9:07.1580,-0.04,-0.28656794607639313,-1.06,0.1,0.29,0.26
2022-12-08 20:9:07.1680,0.14,-0.29,-1.06,0.09,0.21,0.18
2022-12-08 20:9:07.1780,0.24,-0.15,-1.07,0.1,0.09,0.07
2022-12-08 20:9:07.1880,0.15,-0.11,-1.08,0.15,-0.02,-0.01
2022-12-08 20:9:07.1980,0.04,-0.11,-1.34,0.21,-0.06,-0.03
2022-12-08 20:9:07.2080,0.03,-0.11,-1.34,0.25,-0.05,-0.01
2022-12-08 20:9:07.2180,0.06,-0.12,-1.58,0.25,-0.03,-0.01
2022-12-08 20:9:07.2270,0.07,-0.08,-1.73,0.18,-0.02,-0.03
2022-12-08 20:9:07.2370,0.04,0.08,-1.92,0.08,-0.05,-0.08
2022-12-08 20:9:07.2470,0.04,0.11,-1.77,-0.01,-0.08,-0.15
2022-12-08 20:9:07.2570,0.09,0.16,-1.41,-0.02,-0.1,-0.2
2022-12-08 20:9:07.2670,0.06,0.11,-1.04,0.04,-0.1,-0.25
2022-12-08 20:9:07.2770,0.06,0.11,-1.04,0.14,-0.1,-0.28
2022-12-08 20:9:07.2870,-0.08,-0.04,-0.92,0.21,-0.04,-0.27
2022-12-08 20:9:07.2970,-0.09,0.04,-0.95,0.21,0.02,-0.26
2022-12-08 20:9:07.3070,-0.09,0.04,-0.95,0.16,0.1,-0.22
2022-12-08 20:9:07.3170,0.02,0.07,-1.07,0.09,0.18,-0.19
2022-12-08 20:9:07.3270,0.16,0.03,-1.12,0.04,0.21,-0.19
2022-12-08 20:9:07.3370,0.15,0.1,-0.81,0.07,0.2,-0.23
2022-12-08 20:9:07.3470,0.09,0.06,-0.2619418126344681,0.1,0.13,-0.29
2022-12-08 20:9:07.3570,0.0,0.07,-0.27,0.13,0.05,-0.32
2022-12-08 20:9:07.3670,-0.13,0.1,-0.16,0.14,-0.02,-0.34
2022-12-08 20:9:07.3770,-0.27,0.07,-0.25,0.12,-0.09,-0.32
2022-12-08 20:9:07.3870,-0.39,0.11,-0.1,0.11,-0.1,-0.32
2022-12-08 20:9:07.3970,-0.42,0.02,-0.12,0.1,-0.12,-0.28
2022-12-08 20:9:07.4070,-0.46,0.06,0.04,0.09,-0.13,-0.23
2022-12-08 20:9:07.4170,-0.53,0.06,0.37,0.08,-0.09,-0.16
2022-12-08 20:9:07.4270,-0.41,0.07,0.57,0.04,-0.07,-0.1
2022-12-08 20:9:07.4360,-0.33,0.03,0.85,-0.03,-0.05,-0.07
2022-12-08 20:9:07.4470,-0.2,-0.01,0.97,-0.08,-0.02,-0.08
2022-12-08 20:9:07.4560,-0.2,-0.01,0.97,-0.15,-0.03,-0.13
2022-12-08 20:9:07.4660,-0.02,-0.12,1.12,-0.23,-0.09,-0.18
2022-12-08 20:9:07.4760,0.08,-0.1,1.32,-0.27,-0.13,-0.22
2022-12-08 20:9:07.4860,-0.01,0.01,1.47,-0.2,-0.11,-0.2
2022-12-08 20:9:07.4960,-0.37,0.43,1.59,-0.08,-0.12,-0.17
2022-12-08 20:9:07.5060,-0.77,0.62,1.49,-0.04,-0.25,-0.14
2022-12-08 20:9:07.5160,-0.88,0.62,1.73,-0.13,-0.35,-0.13
2022-12-08 20:9:07.5260,-0.65,0.63,1.56,-0.34,-0.43,-0.2
2022-12-08 20:9:07.5360,-0.24,0.4,1.63,-0.59,-0.46,-0.29
2022-12-08 20:9:07.5460,0.05,0.31,2.34,-0.7,-0.37,-0.36
2022-12-08 20:9:07.5560,0.17,0.14,2.81,-0.6,-0.19,-0.37
2022-12-08 20:9:07.5660,0.11,-0.19,3.02,-0.31,-0.0,-0.28
2022-12-08 20:9:07.5760,-0.08,-0.16,3.09,0.04,0.21,-0.06
2022-12-08 20:9:07.5860,-0.13,0.01,2.65,0.3,0.38,0.16
2022-12-08 20:9:07.5960,-0.36,0.1,1.01,0.41,0.48,0.31
2022-12-08 20:9:07.6060,-0.21,0.36,0.25,0.38,0.54,0.38
2022-12-08 20:9:07.6160,0.25,0.3,-0.39,0.23,0.55,0.37
2022-12-08 20:9:07.6260,0.25,0.3,-0.39,0.03,0.51,0.28
2022-12-08 20:9:07.6360,0.48,0.38,-0.79,-0.14,0.36,0.14
2022-12-08 20:9:07.6450,0.66,0.37,-0.3,-0.25,0.12,-0.04
2022-12-08 20:9:07.6550,0.66,0.37,-0.3,-0.25,-0.11,-0.19
2022-12-08 20:9:07.6650,0.67,0.2,0.01,-0.15,-0.27,-0.3
2022-12-08 20:9:07.6750,0.48,-0.34,0.21,-0.02,-0.35,-0.32
2022-12-08 20:9:07.6850,0.42394378278404476,-0.47,0.04,0.09,-0.33,-0.27
2022-12-08 20:9:07.6960,0.42,-0.47,0.04,0.11,-0.21,-0.17
2022-12-08 20:9:07.7050,0.46,-0.58,-0.24,0.09,-0.05,-0.07
2022-12-08 20:9:07.7150,0.52,-0.6,-0.56,0.05,0.07,-0.01
2022-12-08 20:9:07.7300,0.59,-0.47,-0.62,0.02,0.12,-0.01
2022-12-08 20:9:07.7350,0.59,-0.47,-0.62,0.0,0.12,-0.03
2022-12-08 20:9:07.7450,0.62,-0.37,-0.61,0.01,0.13,-0.09
2022-12-08 20:9:07.7550,0.61,-0.43,-0.8,0.06,0.15,-0.17
2022-12-08 20:9:07.7650,0.31,-0.39,-1.16,0.09,0.15,-0.24
2022-12-08 20:9:07.7750,0.31,-0.39,-1.16,0.08,0.17,-0.3
2022-12-08 20:9:07.7850,0.29,-0.42,-1.5,0.04,0.17,-0.33
2022-12-08 20:9:07.7950,0.33,-0.31,-1.75,0.01,0.15,-0.32
2022-12-08 20:9:07.8050,0.39,-0.29,-1.87,-0.02,0.13,-0.31
2022-12-08 20:9:07.8150,0.27,-0.26,-1.9,-0.02,0.08,-0.29
2022-12-08 20:9:07.8250,0.13,-0.19,-1.86,0.02,0.01,-0.25
2022-12-08 20:9:07.8340,0.02,-0.27,-1.74,0.11,-0.06,-0.18
2022-12-08 20:9:07.8450,0.02,-0.27,-1.53,0.19,-0.1,-0.11
2022-12-08 20:9:07.8550,0.13,-0.31,-1.53,0.21,-0.07,-0.06
2022-12-08 20:9:07.8650,0.44,-0.19,-1.63,0.19,0.05,-0.05
2022-12-08 20:9:07.8750,0.44,-0.19,-1.63,0.15,0.21,-0.05
2022-12-08 20:9:07.8840,0.64,-0.16,-1.66,0.1,0.31,-0.07
2022-12-08 20:9:07.8940,0.66,-0.07,-1.52,0.06,0.33,-0.09
2022-12-08 20:9:07.9040,0.51,0.02,-1.35,0.03,0.29,-0.09
2022-12-08 20:9:07.9140,0.19,0.05,-1.01,0.04,0.17,-0.08
2022-12-08 20:9:07.9240,0.19,0.05,-1.01,0.11,0.01,-0.04
2022-12-08 20:9:07.9340,-0.01,0.03,-0.53,0.21,-0.11,0.03
2022-12-08 20:9:07.9440,-0.01,0.03,-0.53,0.27,-0.18,0.07
2022-12-08 20:9:07.9540,0.15,-0.04,-0.51,0.25,-0.18,0.07
2022-12-08 20:9:07.9640,0.29,0.0,-0.54,0.17,-0.14,0.04
2022-12-08 20:9:07.9740,0.42,0.12,-0.49,0.06,-0.08,0.01
2022-12-08 20:9:07.9840,0.42,0.12212684646248818,-0.22,-0.04,-0.03,-0.01
2022-12-08 20:9:07.9940,0.46,0.12,-0.22,-0.11,-0.02,-0.04
2022-12-08 20:9:08.0040,0.03,0.13,0.51,-0.14,-0.04,-0.05
2022-12-08 20:9:08.0190,-0.1,0.05,0.94,-0.12,-0.11,-0.02
2022-12-08 20:9:08.0240,-0.13,0.03,1.23,-0.04,-0.17,0.04
2022-12-08 20:9:08.0390,-0.16,-0.03,1.41,0.04,-0.23,0.11
2022-12-08 20:9:08.0440,-0.2,0.0,1.56,0.12,-0.2,0.16
2022-12-08 20:9:08.0530,-0.2,0.0,1.56,0.22,-0.05,0.2
2022-12-08 20:9:08.0680,-0.05,0.03,1.35,0.26,0.03,0.24
2022-12-08 20:9:08.0780,-0.1,0.15,1.37,0.19,0.03,0.26
2022-12-08 20:9:08.0880,0.09,0.16,1.07,-0.01,0.07,0.21
2022-12-08 20:9:08.0930,0.09,0.16,1.07,-0.32,0.06,0.09
2022-12-08 20:9:08.1030,0.29,0.28,1.84,-0.6,0.02,-0.03
2022-12-08 20:9:08.1130,0.2,0.2,2.26,-0.71,-0.02,-0.13
2022-12-08 20:9:08.1230,0.08,0.02,2.93,-0.66,-0.06,-0.16
2022-12-08 20:9:08.1330,-0.11,-0.02,3.09,-0.51,-0.06,-0.13
2022-12-08 20:9:08.1430,-0.11,-0.02,3.09,-0.35,-0.06,-0.04
2022-12-08 20:9:08.1530,-0.29,-0.14,2.94,-0.21,-0.06,0.05
2022-12-08 20:9:08.1630,-0.29,-0.14,2.94,-0.06,0.01,0.11
2022-12-08 20:9:08.1730,0.01,-0.15,2.91,0.1,0.13,0.12
2022-12-08 20:9:08.1830,0.21,-0.25,2.22,0.22,0.27,0.13
2022-12-08 20:9:08.1930,0.21,-0.25,1.9006772089004518,0.26,0.38,0.14
2022-12-08 20:9:08.2030,0.13,-0.15342640712857247,1.2,0.24,0.51,0.18
2022-12-08 20:9:08.2130,-0.05,-0.16,1.2,0.21,0.68,0.23
2022-12-08 20:9:08.2230,-0.32,-0.06,-0.32,0.18,0.77,0.29
2022-12-08 20:9:08.2330,-0.45,0.07,-0.69,0.12,0.78,0.35
2022-12-08 20:9:08.2430,-0.45,0.07,-0.69,0.07,0.74,0.4
2022-12-08 20:9:08.2530,-0.45,0.24,-1.26,-0.02,0.67,0.42
2022-12-08 20:9:08.2630,-0.33,0.31,-1.27,-0.07,0.52,0.4
2022-12-08 20:9:08.2720,-0.44,0.29,-1.04,-0.11,0.29,0.3
2022-12-08 20:9:08.2830,-0.59,0.2,-0.69,-0.1,-0.03,0.2
2022-12-08 20:9:08.2920,-0.46,0.17,-0.39,-0.02,-0.31,0.14
2022-12-08 20:9:08.3020,-0.25,-0.03,-0.28,0.06,-0.49,0.12
2022-12-08 20:9:08.3120,-0.22,-0.19,-0.4,0.11,-0.54,0.12
2022-12-08 20:9:08.3220,-0.22,-0.19,-0.5556030160188675,0.09,-0.52,0.11
2022-12-08 20:9:08.3320,0.02,-0.32,-0.68,0.01,-0.43,0.09
2022-12-08 20:9:08.3420,0.15300306871533395,-0.36,-0.82,-0.12,-0.29,0.07
2022-12-08 20:9:08.3520,0.24,-0.35,-0.8,-0.23,-0.15,0.04
2022-12-08 20:9:08.3670,0.23,-0.36,-0.61,-0.27,-0.06,0.03
2022-12-08 20:9:08.3740,0.15,-0.37,-0.58,-0.23,0.02,0.01
2022-12-08 20:9:08.3820,-0.02,-0.43,-0.63,-0.12,0.06,-0.01
2022-12-08 20:9:08.3920,-0.02,-0.43,-0.63,0.0,0.05,-0.02
2022-12-08 20:9:08.4020,-0.17,-0.44,-0.69,0.12,0.04,0.0
2022-12-08 20:9:08.4120,-0.19,-0.41,-0.91,0.21,0.06,0.02
2022-12-08 20:9:08.4220,-0.22,-0.38,-1.41,0.24,0.04,0.04
2022-12-08 20:9:08.4320,-0.35,-0.31,-1.45,0.24,0.03,0.05
2022-12-08 20:9:08.4420,-0.35,-0.31,-1.45,0.23,0.04,0.06
2022-12-08 20:9:08.4520,-0.39,-0.2,-1.63,0.19,0.08,0.06
2022-12-08 20:9:08.4620,-0.2,-0.19,-1.77,0.11,0.15,0.04
2022-12-08 20:9:08.4710,-0.18,-0.07,-1.81,0.04,0.21,0.01
2022-12-08 20:9:08.4820,-0.18,-0.07,-1.59,0.01,0.2,-0.03
2022-12-08 20:9:08.4910,-0.33,-0.06,-1.36,-0.0,0.13,-0.04
2022-12-08 20:9:08.5010,-0.45117306008934976,-0.04,-1.21,-0.02,0.03,-0.03
2022-12-08 20:9:08.5110,-0.53,-0.06,-1.01,-0.03,-0.08,-0.01
2022-12-08 20:9:08.5210,-0.53,-0.06,-1.01,-0.04,-0.15,0.01
2022-12-08 20:9:08.5310,-0.66,-0.02,-0.57,-0.05,-0.17,0.02
2022-12-08 20:9:08.5410,-0.66,-0.02,-0.57,-0.04,-0.18,0.04
2022-12-08 20:9:08.5510,-0.63,-0.02,-0.21,-0.0,-0.17,0.06
2022-12-08 20:9:08.5610,-0.65,-0.07,0.11,0.04,-0.17,0.08
2022-12-08 20:9:08.5710,-0.73,-0.05,0.47,0.11,-0.09,0.12
2022-12-08 20:9:08.5810,-0.46,-0.09,0.72,0.21,0.04,0.15
2022-12-08 20:9:08.5910,-0.46,-0.09,0.72,0.28,0.16,0.17
2022-12-08 20:9:08.6010,-0.32,-0.03,0.63,0.26,0.2,0.16
2022-12-08 20:9:08.6110,-0.35,-0.03,0.57,0.18,0.17,0.13
2022-12-08 20:9:08.6210,-0.35,-0.03,0.57,0.09,0.1,0.1
2022-12-08 20:9:08.6310,-0.27,0.03,0.65,0.01,-0.01,0.07
2022-12-08 20:9:08.6410,-0.27,0.03,0.65,-0.03,-0.11,0.03
2022-12-08 20:9:08.6510,-0.23,-0.01,0.9,-0.03,-0.18,-0.0
2022-12-08 20:9:08.6610,-0.18,-0.04,1.06,0.0,-0.21,-0.03
2022-12-08 20:9:08.6700,-0.22,-0.14,1.26,0.05,-0.21,-0.04
2022-12-08 20:9:08.6800,-0.22,-0.14,1.26,0.11,-0.14,-0.01
2022-12-08 20:9:08.6910,-0.26,0.01721814975142479,0.77,0.18,-0.01,0.05
2022-12-08 20:9:08.7000,-0.38,0.09,0.42,0.19,0.04,0.11
2022-12-08 20:9:08.7100,-0.38,0.09,0.42,0.11,-0.02,0.11
2022-12-08 20:9:08.7200,-0.21,-0.04,0.33,-0.04,-0.05,0.08
2022-12-08 20:9:08.7300,-0.02,0.03,0.19,-0.21,-0.09,0.04
2022-12-08 20:9:08.7400,0.51,0.0,0.56,-0.31,-0.11,-0.04
2022-12-08 20:9:08.7500,0.54,-0.07,0.77,-0.29,-0.1,-0.14
2022-12-08 20:9:08.7600,0.54,-0.07,0.77,-0.17,-0.06,-0.19
2022-12-08 20:9:08.7700,0.39,-0.04,0.92,-0.01,0.05,-0.19
2022-12-08 20:9:08.7800,0.21,-0.01,0.66,0.15,0.13,-0.12
2022-12-08 20:9:08.7900,-0.17,0.07,-0.01,0.23,0.13,-0.04
2022-12-08 20:9:08.8000,-0.17,0.07,-0.01,0.22,0.09,0.06
2022-12-08 20:9:08.8100,-0.04,0.25,-0.47,0.14,-0.02,0.1
2022-12-08 20:9:08.8200,-0.04,0.2500697721540928,-0.4,0.03,-0.14,0.08
2022-12-08 20:9:08.8300,0.71,0.2,-0.24,-0.09,-0.27,-0.02
2022-12-08 20:9:08.8400,0.71,0.2,-0.24,-0.18,-0.42,-0.15
2022-12-08 20:9:08.8500,0.87,0.19,0.36,-0.19,-0.46,-0.3
2022-12-08 20:9:08.8600,1.03,0.02,0.73,-0.13,-0.39,-0.42
2022-12-08 20:9:08.8700,1.11,-0.21,0.87,-0.05,-0.26,-0.47
2022-12-08 20:9:08.8800,1.04,-0.34,0.91,-0.01,-0.09,-0.46
2022-12-08 20:9:08.8900,0.84,-0.42,0.71,-0.02,0.07,-0.42
2022-12-08 20:9:08.9000,0.46,-0.42,0.13,-0.09,0.16,-0.34
2022-12-08 20:9:08.9100,0.36,-0.38,-0.17,-0.13,0.22,-0.29
2022-12-08 20:9:08.9190,0.39,-0.39,-0.32,-0.15,0.21,-0.28
2022-12-08 20:9:08.9290,0.39,-0.39,-0.32,-0.13,0.16,-0.3
2022-12-08 20:9:08.9390,0.41,-0.32,-0.39,-0.09,0.09,-0.35
2022-12-08 20:9:08.9490,0.37,-0.28,-0.54,-0.05,0.05,-0.39
2022-12-08 20:9:08.9590,0.29,-0.28,-0.78,-0.04,0.03,-0.42
2022-12-08 20:9:08.9690,0.15,-0.29,-1.04,-0.05,0.05,-0.42
2022-12-08 20:9:08.9790,-0.04,-0.28,-1.26,-0.03,0.09,-0.38
2022-12-08 20:9:08.9890,-0.15,-0.32,-1.4,-0.02,0.14,-0.31
2022-12-08 20:9:08.9990,-0.16,-0.36,-1.52,-0.01,0.16,-0.23
2022-12-08 20:9:09.0090,-0.19,-0.32,-1.65,-0.02,0.16,-0.17
2022-12-08 20:9:09.0190,-0.26,-0.22,-1.7,-0.03,0.15,-0.11
2022-12-08 20:9:09.0290,-0.23,-0.14,-1.7,-0.03,0.13,-0.06
2022-12-08 20:9:09.0390,-0.13,-0.04,-1.68,-0.02,0.11,-0.03
2022-12-08 20:9:09.0490,-0.08,0.01,-1.67,-0.0,0.1,-0.0
2022-12-08 20:9:09.0590,-0.02,0.08,-1.68,0.01,0.08,-0.02
2022-12-08 20:9:09.0690,0.07,0.12,-1.61,0.03,0.06,-0.03
2022-12-08 20:9:09.0790,0.1,0.22,-1.68,0.03,0.02,-0.04
2022-12-08 20:9:09.0890,0.25,0.2,-1.62,0.01,-0.02,-0.06
2022-12-08 20:9:09.0990,0.19,0.2965428574383259,-1.24,0.01,-0.06,-0.07
